,ffr,change,scheduled,decision,prime,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
1991-10-08,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,381.25,90.05999755859375,1.0,1.0
1991-10-09,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,379.5,90.12000274658205,1.0,1.0
1991-10-10,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,380.6700134277344,90.9499969482422,1.0,1.0
1991-10-11,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,376.7999877929688,90.5999984741211,1.0,1.0
1991-10-12,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,380.5499877929688,90.80999755859376,1.0,1.0
1991-10-13,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,381.4500122070313,90.5,1.0,1.0
1991-10-14,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,381.4500122070313,90.5,1.0,1.0
1991-10-15,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,381.4500122070313,90.5,1.0,1.0
1991-10-16,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,386.4700012207031,90.88999938964844,1.0,1.0
1991-10-17,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,391.010009765625,91.5199966430664,1.0,1.0
1991-10-18,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.7999877929688,91.26000213623048,1.0,1.0
1991-10-19,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,391.9200134277344,90.75,1.0,1.0
1991-10-20,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.5,90.43000030517578,1.0,1.0
1991-10-21,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.5,90.43000030517578,1.0,1.0
1991-10-22,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.5,90.43000030517578,1.0,1.0
1991-10-23,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,390.0199890136719,90.73999786376952,1.0,1.0
1991-10-24,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,387.8299865722656,91.02999877929688,1.0,1.0
1991-10-25,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,387.9400024414063,91.62000274658205,1.0,1.0
1991-10-26,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,385.0700073242188,91.08000183105467,1.0,1.0
1991-10-27,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,384.2000122070313,91.12999725341795,1.0,1.0
1991-10-28,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,384.2000122070313,91.12999725341795,1.0,1.0
1991-10-29,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,384.2000122070313,91.12999725341795,1.0,1.0
1991-10-30,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,389.5199890136719,91.88999938964844,1.0,1.0
1991-10-31,5.0,-25.0,0.0,-1.0,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,391.4800109863281,90.4800033569336,1.0,1.0
1991-11-01,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.9599914550781,89.88999938964844,1.0,1.0
1991-11-02,,,,,8.0,9.3,2.83,7.0,1.4,12.217,0.0,2.4,7.058,1079.0,99.1512,392.4500122070313,89.93000030517578,1.0,1.0
1991-11-03,,,,,8.0,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,391.3200073242188,88.69999694824219,1.0,1.0
1991-11-04,,,,,8.0,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,391.3200073242188,88.69999694824219,1.0,1.0
1991-11-05,,,,,8.0,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,391.3200073242188,88.69999694824219,1.0,1.0
1991-11-06,4.75,-25.0,1.0,-1.0,8.0,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,390.2799987792969,88.44000244140625,1.0,1.0
1991-11-07,,,,,8.0,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,388.7099914550781,88.54000091552734,1.0,1.0
1991-11-08,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,389.9700012207031,88.58000183105469,1.0,1.0
1991-11-09,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,393.7200012207031,88.70999908447266,1.0,1.0
1991-11-10,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,392.8900146484375,88.91000366210938,1.0,1.0
1991-11-11,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,392.8900146484375,88.91000366210938,1.0,1.0
1991-11-12,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,392.8900146484375,88.91000366210938,1.0,1.0
1991-11-13,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,393.1199951171875,88.63999938964844,1.0,1.0
1991-11-14,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,396.739990234375,88.69999694824219,1.0,1.0
1991-11-15,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,397.4100036621094,88.54000091552734,1.0,1.0
1991-11-16,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,397.1499938964844,88.26000213623047,1.0,1.0
1991-11-17,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,382.6199951171875,87.86000061035156,1.0,1.0
1991-11-18,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,382.6199951171875,87.86000061035156,1.0,1.0
1991-11-19,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,382.6199951171875,87.86000061035156,1.0,1.0
1991-11-20,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,385.239990234375,87.44999694824219,1.0,1.0
1991-11-21,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,379.4200134277344,86.87000274658203,1.0,1.0
1991-11-22,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,378.5299987792969,87.22000122070312,1.0,1.0
1991-11-23,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,380.05999755859375,87.11000061035156,1.0,1.0
1991-11-24,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,376.1400146484375,86.62999725341797,1.0,1.0
1991-11-25,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,376.1400146484375,86.62999725341797,1.0,1.0
1991-11-26,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,376.1400146484375,86.62999725341797,1.0,1.0
1991-11-27,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,375.3399963378906,86.6500015258789,1.0,1.0
1991-11-28,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,377.9599914550781,87.5999984741211,1.0,1.0
1991-11-29,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,376.5499877929688,87.83999633789062,1.0,1.0
1991-11-30,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,376.5499877929688,87.86000061035156,1.0,1.0
1991-12-01,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,375.2200012207031,88.19000244140625,1.0,1.0
1991-12-02,,,,,7.5,9.3,2.97,7.0,1.4,12.576,0.0,2.4,7.058,1103.0,99.07494,375.2200012207031,88.19000244140625,1.0,1.0
1991-12-03,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,375.2200012207031,88.19000244140625,1.0,1.0
1991-12-04,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,381.3999938964844,87.73999786376953,1.0,1.0
1991-12-05,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,380.9599914550781,87.51000213623047,1.0,1.0
1991-12-06,4.5,-25.0,0.0,-1.0,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,380.0700073242188,87.11000061035156,1.0,1.0
1991-12-07,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,377.3900146484375,86.62999725341797,1.0,1.0
1991-12-08,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,379.1000061035156,85.75,1.0,1.0
1991-12-09,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,379.1000061035156,85.75,1.0,1.0
1991-12-10,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,379.1000061035156,85.75,1.0,1.0
1991-12-11,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,378.260009765625,86.01000213623047,1.0,1.0
1991-12-12,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,377.8999938964844,86.25,1.0,1.0
1991-12-13,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,377.7000122070313,86.26000213623047,1.0,1.0
1991-12-14,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,381.5499877929688,86.4800033569336,1.0,1.0
1991-12-15,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,384.4700012207031,86.62000274658203,1.0,1.0
1991-12-16,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,384.4700012207031,86.62000274658203,1.0,1.0
1991-12-17,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,384.4700012207031,86.62000274658203,1.0,1.0
1991-12-18,4.5,0.0,1.0,0.0,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,384.4599914550781,86.0999984741211,1.0,1.0
1991-12-19,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,382.739990234375,86.0199966430664,1.0,1.0
1991-12-20,4.0,-50.0,0.0,-1.0,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,383.4800109863281,85.80000305175781,1.0,1.0
1991-12-21,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,382.5199890136719,85.4800033569336,1.0,1.0
1991-12-22,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,387.0400085449219,84.45999908447266,1.0,1.0
1991-12-23,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,387.0400085449219,84.45999908447266,1.0,1.0
1991-12-24,,,,,7.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,387.0400085449219,84.45999908447266,1.0,1.0
1991-12-25,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,396.8200073242188,83.72000122070312,1.0,1.0
1991-12-26,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,399.3299865722656,83.87999725341797,1.0,1.0
1991-12-27,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,399.3299865722656,83.87999725341797,1.0,1.0
1991-12-28,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,404.8399963378906,83.30999755859375,1.0,1.0
1991-12-29,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,406.4599914550781,83.62000274658203,1.0,1.0
1991-12-30,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,406.4599914550781,83.62000274658203,1.0,1.0
1991-12-31,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,406.4599914550781,83.62000274658203,1.0,1.0
1992-01-01,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,415.1400146484375,83.73999786376953,1.0,1.0
1992-01-02,,,,,6.5,9.3,3.0,7.3,1.4,12.658,0.0,2.4,7.058,1079.0,99.03893,417.0899963378906,83.5199966430664,1.0,1.0
1992-01-03,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,417.0899963378906,83.5199966430664,1.0,1.0
1992-01-04,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,417.260009765625,83.83000183105469,1.0,1.0
1992-01-05,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,419.3399963378906,84.41999816894531,1.0,1.0
1992-01-06,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,419.3399963378906,84.41999816894531,1.0,1.0
1992-01-07,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,419.3399963378906,84.41999816894531,1.0,1.0
1992-01-08,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,417.9599914550781,83.16999816894531,1.0,1.0
1992-01-09,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,417.3999938964844,82.83999633789062,1.0,1.0
1992-01-10,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.1000061035156,82.91999816894531,1.0,1.0
1992-01-11,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,417.6099853515625,85.31999969482422,1.0,1.0
1992-01-12,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.1000061035156,86.51000213623047,1.0,1.0
1992-01-13,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.1000061035156,86.51000213623047,1.0,1.0
1992-01-14,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.1000061035156,86.51000213623047,1.0,1.0
1992-01-15,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,414.3399963378906,86.18000030517578,1.0,1.0
1992-01-16,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,420.4400024414063,86.66999816894531,1.0,1.0
1992-01-17,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,420.7699890136719,88.18000030517578,1.0,1.0
1992-01-18,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.2099914550781,87.83000183105469,1.0,1.0
1992-01-19,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.8599853515625,86.38999938964844,1.0,1.0
1992-01-20,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.8599853515625,86.38999938964844,1.0,1.0
1992-01-21,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.8599853515625,86.38999938964844,1.0,1.0
1992-01-22,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,416.3599853515625,86.2699966430664,1.0,1.0
1992-01-23,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,412.6400146484375,86.1500015258789,1.0,1.0
1992-01-24,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,418.1300048828125,86.26000213623047,1.0,1.0
1992-01-25,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,414.9599914550781,86.94000244140625,1.0,1.0
1992-01-26,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.4800109863281,86.37000274658203,1.0,1.0
1992-01-27,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.4800109863281,86.37000274658203,1.0,1.0
1992-01-28,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,415.4800109863281,86.37000274658203,1.0,1.0
1992-01-29,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,414.989990234375,87.41000366210938,1.0,1.0
1992-01-30,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,414.9599914550781,87.05000305175781,1.0,1.0
1992-01-31,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,410.3399963378906,86.9800033569336,1.0,1.0
1992-02-01,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,411.6199951171875,87.58000183105469,1.0,1.0
1992-02-02,,,,,6.5,7.4,2.88,7.3,4.9,12.591,0.0,1.5,6.886,1176.0,99.08805,408.7799987792969,87.48999786376953,1.0,1.0
1992-02-03,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,408.7799987792969,87.48999786376953,1.0,1.0
1992-02-04,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,408.7799987792969,87.48999786376953,1.0,1.0
1992-02-05,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,409.5299987792969,87.08000183105469,1.0,1.0
1992-02-06,4.0,0.0,1.0,0.0,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.8500061035156,86.69999694824219,1.0,1.0
1992-02-07,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.8399963378906,86.25,1.0,1.0
1992-02-08,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.8200073242188,86.0999984741211,1.0,1.0
1992-02-09,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.0899963378906,85.29000091552734,1.0,1.0
1992-02-10,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.0899963378906,85.29000091552734,1.0,1.0
1992-02-11,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.0899963378906,85.29000091552734,1.0,1.0
1992-02-12,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.7699890136719,86.0999984741211,1.0,1.0
1992-02-13,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.760009765625,86.93000030517578,1.0,1.0
1992-02-14,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,417.1300048828125,87.5,1.0,1.0
1992-02-15,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.6900024414063,88.27999877929688,1.0,1.0
1992-02-16,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.4800109863281,88.31999969482422,1.0,1.0
1992-02-17,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.4800109863281,88.31999969482422,1.0,1.0
1992-02-18,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.4800109863281,88.31999969482422,1.0,1.0
1992-02-19,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.4800109863281,88.0999984741211,1.0,1.0
1992-02-20,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,407.3800048828125,89.05999755859375,1.0,1.0
1992-02-21,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,408.260009765625,89.05000305175781,1.0,1.0
1992-02-22,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.8999938964844,89.08999633789062,1.0,1.0
1992-02-23,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.4299926757813,89.6500015258789,1.0,1.0
1992-02-24,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.4299926757813,89.6500015258789,1.0,1.0
1992-02-25,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,411.4299926757813,89.6500015258789,1.0,1.0
1992-02-26,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.2699890136719,89.44000244140625,1.0,1.0
1992-02-27,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,410.4500122070313,89.75,1.0,1.0
1992-02-28,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,415.3500061035156,89.19999694824219,1.0,1.0
1992-02-29,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,413.8599853515625,88.72000122070312,1.0,1.0
1992-03-01,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.7000122070313,88.98999786376953,1.0,1.0
1992-03-02,,,,,6.5,7.4,2.9,7.4,4.9,12.927,0.0,1.5,6.886,1250.0,99.21394,412.7000122070313,88.98999786376953,1.0,1.0
1992-03-03,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,412.7000122070313,88.98999786376953,1.0,1.0
1992-03-04,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,412.4500122070313,89.19999694824219,1.0,1.0
1992-03-05,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,412.8500061035156,89.97000122070312,1.0,1.0
1992-03-06,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,409.3299865722656,90.51000213623048,1.0,1.0
1992-03-07,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,406.510009765625,90.69000244140624,1.0,1.0
1992-03-08,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,404.4400024414063,90.4800033569336,1.0,1.0
1992-03-09,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,404.4400024414063,90.4800033569336,1.0,1.0
1992-03-10,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,404.4400024414063,90.4800033569336,1.0,1.0
1992-03-11,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,405.2099914550781,90.26000213623048,1.0,1.0
1992-03-12,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,406.8900146484375,90.72000122070312,1.0,1.0
1992-03-13,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,404.0299987792969,90.3499984741211,1.0,1.0
1992-03-14,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,403.8900146484375,90.83000183105467,1.0,1.0
1992-03-15,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,405.8399963378906,90.83999633789062,1.0,1.0
1992-03-16,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,405.8399963378906,90.83999633789062,1.0,1.0
1992-03-17,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,405.8399963378906,90.83999633789062,1.0,1.0
1992-03-18,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,406.3900146484375,90.51000213623048,1.0,1.0
1992-03-19,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,409.5799865722656,89.76000213623047,1.0,1.0
1992-03-20,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,409.1499938964844,89.98999786376953,1.0,1.0
1992-03-21,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,409.7999877929688,90.91000366210938,1.0,1.0
1992-03-22,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,411.2999877929688,90.94000244140624,1.0,1.0
1992-03-23,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,411.2999877929688,90.94000244140624,1.0,1.0
1992-03-24,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,411.2999877929688,90.94000244140624,1.0,1.0
1992-03-25,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,409.9100036621094,90.68000030517578,1.0,1.0
1992-03-26,,,,,6.5,7.4,2.99,7.4,4.9,12.824,0.0,1.5,6.886,1297.0,99.38452,408.8800048828125,90.54000091552734,1.0,1.0
